UNIQUE_ID,UNIQUE_ID_new,Date,Company,Peer_group_root,Type_Template,Type_Listing,CapitalIQ_ID,CompanyId,Region,Country,ISIN,Ticker,Exchange,total_esg_score,governance_score,social_score,environment_score,E_1_1,E_1_2,E_1_3,E_1_4,E_1_5,E_1_6,E_1_7,E_1_8,E_1_9,E_1_10,E_1_11,E_1_12,E_1_1_1,E_1_2_1,E_1_2_2,E_1_2_3,E_1_2_4,E_1_2_6,E_1_2_7,E_1_2_8,E_1_3_2,E_1_3_3,E_1_3_4,E_1_3_5,E_1_7_0,E_1_7_1,E_1_7_2,E_2_1,E_2_2,E_2_1_1,E_2_1_2,E_2_1_3,E_2_1_4,E_2_1_5,E_2_1_6,E_2_1_7,E_2_1_8,E_2_1_9,E_2_1_10,E_3_2,E_3_1_1,E_3_1_2,E_3_1_3,E_3_1_4,E_3_1_5,E_3_1_6,E_3_1_7,E_3_1_8,E_3_1_9,E_3_1_10,E_3_1_11,E_3_1_12,E_3_1_13,E_3_1_14,E_3_1_15,E_3_1_16,E_3_1_17,G_1_1,G_1_2,G_1_3,G_1_4,G_1_5,G_1_1_1,G_1_3_1,G_1_3_2,G_1_3_3,G_1_3_4,G_1_3_5,G_1_4_1,G_1_4_3,G_1_4_4,G_1_4_5,G_1_4_6,G_2_1,G_2_2,G_2_3,G_2_4,G_2_5,G_2_6,G_2_7,G_2_8,G_2_9,G_2_10,G_2_11,G_2_12,G_2_13,G_2_5_1,G_3_1,G_3_2,G_3_4,G_3_3_1,S_1_1,S_1_2,S_1_3,S_1_4,S_1_5,S_1_6,S_1_7,S_1_1_1,S_1_5_1,S_1_6_1,S_1_6_2,S_1_6_3,S_1_6_4,S_1_6_5,S_1_6_6,S_1_6_2_1,S_2_1,S_2_2,S_2_3,S_2_1_1,S_2_1_2,S_2_1_3,S_2_1_3_1,S_2_2_1,S_2_2_2,S_2_2_3,S_2_2_4,S_2_2_2_1,S_3_3,S_3_1_1,S_3_1_2,S_3_1_3,S_3_1_4,S_3_1_5,S_3_1_6,S_3_1_7,S_3_1_8,S_3_1_9,S_3_1_10,S_3_1_11,S_3_1_12,S_3_2_1,S_4_1,S_4_3,S_4_2_1,S_4_2_2,S_4_2_3,S_4_2_4,S_4_2_5,S_4_2_6,S_4_2_7,S_4_2_8,S_4_2_9,S_4_2_10,S_4_2_11,S_4_2_12,S_4_2_13,S_4_2_14,S_5_1,S_5_2,S_5_3,E_1_2_6_2,E_1_3_1,G_1_3_6,G_2_10_1,G_2_11_1,G_2_12_1,G_2_3_1,G_2_4_1,G_2_7_1,G_2_8_1,G_2_9_1
IQ2493740944,,20120205,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,61,58,48,74,1.090909,2.181818,2.181818,0.545454,0.545454,0.545454,0.272727,0.136363,1.090909,0,0,8.727272,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.25,0,0.25,0.25,0.3,0,0.6,0.5,1,0.25,0.25,0.25,3.4,,0.5625,0,1.5,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0.4,,,0.5,1,2,0.5,0.5,1,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493740972,,20120304,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,62,62,48,74,1.090909,2.181818,2.181818,0.545454,0.545454,0.545454,0.272727,0.136363,1.090909,0,0,8.727272,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.25,0,0.25,0.25,0.3,0,0.6,0.5,1,0.25,0.25,0.25,4.25,,0.5625,0,1.5,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0.4,,,0.5,1,2,0.5,0.5,1,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741000,,20120401,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,60,62,48,70,1.090909,2.181818,2.181818,0.545454,0.545454,0,0.272727,0.136363,0,0,0,8.727272,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.25,0,0.25,0.25,0.3,0,0.6,0.5,1,0.25,0.25,0.25,4.25,,0.5625,0,1.5,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0.4,,,0.5,1,2,0.5,0.5,1,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741035,,20120506,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,59,61,48,70,1,2.1,2.1,0.5,0.5,0,0.25,0.125,0,0,0,8.7,,,,,,,,,0.4,,0.25,0.5,,,,1,2.4,1,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.25,0,0.2,0.2,0.3,0,0.6,0.5,1,0.2,0.2,0.2,4.2,,0.525,0,1.5,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0.4,,,0.5,1,2,0.5,0.5,1,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741063,,20120603,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,60,62,48,70,1.090909,2.181818,2.181818,0.545454,0.545454,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.249999,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.249999,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0.4,,,0.5,1,2,0.5,0.5,1,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741092,,20120702,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,60,62,48,68,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.249999,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.249999,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0.4,,,0.5,1,2,0.5,0.5,1,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741126,,20120805,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,60,62,48,68,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.249999,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.249999,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0.4,,,0.5,1,2,0.5,0.5,1,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741154,,20120902,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,60,62,48,68,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.249999,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.249999,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0.4,,,0.5,1,2,0.5,0.5,1,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741189,,20121007,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,60,62,48,68,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.249999,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.249999,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0.4,,,0.5,1,2,0.5,0.5,1,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741217,,20121104,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,60,62,48,68,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.249999,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.249999,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0.4,,,0.5,1,2,0.5,0.5,1,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741245,,20121202,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,60,62,48,68,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.249999,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.249999,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0.4,,,0.5,1,2,0.5,0.5,1,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741280,,20130106,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,60,62,48,68,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.249999,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.249999,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0.4,,,0.5,1,2,0.5,0.5,1,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741308,,20130203,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,60,62,48,68,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.249999,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.249999,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0.4,,,0.5,1,2,0.5,0.5,1,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741340,,20130307,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,60,62,48,68,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.249999,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.249999,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0.4,,,0.5,1,2,0.5,0.5,1,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741372,,20130408,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,60,62,48,69,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1.4,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.249999,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.249999,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0.4,,,0.5,1,2,0.5,0.5,1,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741399,,20130505,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,60,62,48,69,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1.4,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.249999,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.249999,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0.4,,,0.5,1,2,0.5,0.5,1,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741427,,20130602,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,59,62,45,69,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1.4,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.249999,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.249999,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0,,,0.5,1,2,0.5,0.5,0.2,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741462,,20130707,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,59,62,45,69,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1.4,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.249999,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.249999,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0,,,0.5,1,2,0.5,0.5,0.2,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741491,,20130805,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,59,62,45,69,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1.4,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.249999,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.249999,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0,,,0.5,1,2,0.5,0.5,0.2,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741518,,20130901,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,59,61,45,69,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1.4,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.249999,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.207499,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0,,,0.5,1,2,0.5,0.5,0.2,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,2.97,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741553,,20131006,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,59,61,45,69,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1.4,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0.249999,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.207499,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0,,,0.5,1,2,0.5,0.5,0.2,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,2.97,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741581,,20131103,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,58,60,45,69,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1.4,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.207499,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0,,,0.5,1,2,0.5,0.5,0.2,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,2.97,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741610,,20131202,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,58,60,45,69,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1.4,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.207499,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0,,,0.5,1,2,0.5,0.5,0.2,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,2.97,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741645,,20140106,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,58,60,45,69,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,2.4,1.4,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.207499,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0,,,0.5,1,2,0.5,0.5,0.2,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,2.97,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741677,,20140207,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,59,60,45,71,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,3,1.4,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.207499,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0,,,0.5,1,2,0.5,0.5,0.2,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741701,,20140303,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,59,60,45,71,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,3,1.4,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.207499,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0,,,0.5,1,2,0.5,0.5,0.2,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741735,,20140406,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,59,60,45,71,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,3,1.4,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.207499,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,2.8,0,,,0.125,,,0,,,0.5,1,2,0.5,0.5,0.2,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741763,,20140504,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,60,60,47,71,1.090909,2.181818,2.181818,0.545454,0,0,0.272727,0.136363,0,0,0,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,3,1.4,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0,3.2,,,,,,,,,,,,0,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.207499,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,3.465,0,,,0.125,,,0,,,0.5,1,2,0.5,0.5,0.2,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0.375,,,,,,,,,,,
IQ2493741791,,20140601,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,61,62,45,74,1.090909,2.181818,2.181818,0.545454,0,0,1.090909,0.136363,0,0,0.545454,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,3,1.4,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0.5,3.2,,,,,,,,,,,,0,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.207499,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,3.465,0,,,0.125,,,0,,,0.5,1,2,0.5,0.5,0.2,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0,,,,,,,,,,,
IQ2493741826,,20140706,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,North America,United States,,AAPL,NasdaqGS,61,62,45,74,1.090909,2.181818,2.181818,0.545454,0,0,1.090909,0.136363,0,0,0.545454,8.727273,,,,,,,,,0.40909,,0.272727,0.545454,,,,1,3,1.4,0,,,,,,,,,3,,,,,,2,1.5,,,,,,,,,,,1,1,0,0.5,3.2,,,,,,,,,,,,0,0,0.249999,0.249999,0.299999,0,0.599999,0.499999,0.999999,0.249999,0.249999,0.249999,4.207499,,0.562499,0,1.499999,,0,0.25,0.125,0,0,0,3.465,0,,,0.125,,,0,,,0.5,1,2,0.5,0.5,0.2,,0.75,1,0,,,1.5,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,0,,,0,0,0,,,,,,,,,,,
