UNIQUE_ID,UNIQUE_ID_new,Date,Company,Peer_group_root,Type_Template,Type_Listing,CapitalIQ_ID,CompanyId,Region,Country,ISIN,Ticker,Exchange,total_esg_score,governance_score,social_score,environment_score,E_1_1,E_1_2,E_1_3,E_1_4,E_1_5,E_1_6,E_1_7,E_1_8,E_1_9,E_1_10,E_1_11,E_1_12,E_1_1_1,E_1_2_1,E_1_2_2,E_1_2_3,E_1_2_4,E_1_2_6,E_1_2_7,E_1_2_8,E_1_3_2,E_1_3_3,E_1_3_4,E_1_3_5,E_1_7_0,E_1_7_1,E_1_7_2,E_2_1,E_2_2,E_2_1_1,E_2_1_2,E_2_1_3,E_2_1_4,E_2_1_5,E_2_1_6,E_2_1_7,E_2_1_8,E_2_1_9,E_2_1_10,E_3_2,E_3_1_1,E_3_1_2,E_3_1_3,E_3_1_4,E_3_1_5,E_3_1_6,E_3_1_7,E_3_1_8,E_3_1_9,E_3_1_10,E_3_1_11,E_3_1_12,E_3_1_13,E_3_1_14,E_3_1_15,E_3_1_16,E_3_1_17,G_1_1,G_1_2,G_1_3,G_1_4,G_1_5,G_1_1_1,G_1_3_1,G_1_3_2,G_1_3_3,G_1_3_4,G_1_3_5,G_1_4_1,G_1_4_3,G_1_4_4,G_1_4_5,G_1_4_6,G_2_1,G_2_2,G_2_3,G_2_4,G_2_5,G_2_6,G_2_7,G_2_8,G_2_9,G_2_10,G_2_11,G_2_12,G_2_13,G_2_5_1,G_3_1,G_3_2,G_3_4,G_3_3_1,S_1_1,S_1_2,S_1_3,S_1_4,S_1_5,S_1_6,S_1_7,S_1_1_1,S_1_5_1,S_1_6_1,S_1_6_2,S_1_6_3,S_1_6_4,S_1_6_5,S_1_6_6,S_1_6_2_1,S_2_1,S_2_2,S_2_3,S_2_1_1,S_2_1_2,S_2_1_3,S_2_1_3_1,S_2_2_1,S_2_2_2,S_2_2_3,S_2_2_4,S_2_2_2_1,S_3_3,S_3_1_1,S_3_1_2,S_3_1_3,S_3_1_4,S_3_1_5,S_3_1_6,S_3_1_7,S_3_1_8,S_3_1_9,S_3_1_10,S_3_1_11,S_3_1_12,S_3_2_1,S_4_1,S_4_3,S_4_2_1,S_4_2_2,S_4_2_3,S_4_2_4,S_4_2_5,S_4_2_6,S_4_2_7,S_4_2_8,S_4_2_9,S_4_2_10,S_4_2_11,S_4_2_12,S_4_2_13,S_4_2_14,S_5_1,S_5_2,S_5_3,E_1_2_6_2,E_1_3_1,G_1_3_6,G_2_10_1,G_2_11_1,G_2_12_1,G_2_3_1,G_2_4_1,G_2_7_1,G_2_8_1,G_2_9_1
IQ2493742802,,20170308,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,United States and Canada,United States,US0378331005,AAPL,NasdaqGS,67.28,59.48,54.02,83.73,1.09,2.18,2.18,0.55,0.55,0.55,,0.275,1.09,0,0.55,8.6427,,,,,,,,,0.82,,0.545,0,0.545,,,1,2.97,2,0,,,,,,,,,2.97,,,,,,2,3,,,,,,,,,,,1,1,0,0.5,0.8,,,,,,,,,,,,0.25,0.5,0.25,0.25,1,0,0.8,0.5,1,0.25,0.25,0.25,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0,,2.8,0,,,,,,0,,0.1625,0.58,,2,0.65,0.65,1.15,1.2375,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,
IQ2493742828,,20170403,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,United States and Canada,United States,US0378331005,AAPL,NasdaqGS,67.28,59.48,54.02,83.73,1.09,2.18,2.18,0.55,0.55,0.55,,0.275,1.09,0,0.55,8.6427,,,,,,,,,0.82,,0.545,0,0.545,,,1,2.97,2,0,,,,,,,,,2.97,,,,,,2,3,,,,,,,,,,,1,1,0,0.5,0.8,,,,,,,,,,,,0.25,0.5,0.25,0.25,1,0,0.8,0.5,1,0.25,0.25,0.25,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0,,2.8,0,,,,,,0,,0.1625,0.58,,2,0.65,0.65,1.15,1.2375,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,
IQ2493742859,,20170504,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,United States and Canada,United States,US0378331005,AAPL,NasdaqGS,67.28,59.48,54.02,83.73,1.09,2.18,2.18,0.55,0.55,0.55,,0.275,1.09,0,0.55,8.6427,,,,,,,,,0.82,,0.545,0,0.545,,,1,2.97,2,0,,,,,,,,,2.97,,,,,,2,3,,,,,,,,,,,1,1,0,0.5,0.8,,,,,,,,,,,,0.25,0.5,0.25,0.25,1,0,0.8,0.5,1,0.25,0.25,0.25,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0,,2.8,0,,,,,,0,,0.1625,0.58,,2,0.65,0.65,1.15,1.2375,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,
IQ2493742893,,20170607,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,United States and Canada,United States,US0378331005,AAPL,NasdaqGS,67.19,57.48,55.2,83.73,1.09,2.18,2.18,0.55,0.55,0.55,,0.275,1.09,0,0.55,8.6427,,,,,,,,,0.82,,0.545,0,0.545,,,1,2.97,2,0,,,,,,,,,2.97,,,,,,2,3,,,,,,,,,,,1,1,0,0,0.8,,,,,,,,,,,,0.25,0.5,0.25,0.25,1,0,0.8,0.5,1,0.25,0.25,0.25,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0,,2.8,0,,,,,,0,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,
IQ2493742922,,20170706,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,United States and Canada,United States,US0378331005,AAPL,NasdaqGS,67.19,57.48,55.2,83.73,1.09,2.18,2.18,0.55,0.55,0.55,,0.275,1.09,0,0.55,8.6427,,,,,,,,,0.82,,0.545,0,0.545,,,1,2.97,2,0,,,,,,,,,2.97,,,,,,2,3,,,,,,,,,,,1,1,0,0,0.8,,,,,,,,,,,,0.25,0.5,0.25,0.25,1,0,0.8,0.5,1,0.25,0.25,0.25,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0,,2.8,0,,,,,,0,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,
IQ2493742948,,20170801,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,United States and Canada,United States,US0378331005,AAPL,NasdaqGS,67.19,57.48,55.2,83.73,1.09,2.18,2.18,0.55,0.55,0.55,,0.275,1.09,0,0.55,8.6427,,,,,,,,,0.82,,0.545,0,0.545,,,1,2.97,2,0,,,,,,,,,2.97,,,,,,2,3,,,,,,,,,,,1,1,0,0,0.8,,,,,,,,,,,,0.25,0.5,0.25,0.25,1,0,0.8,0.5,1,0.25,0.25,0.25,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0,,2.8,0,,,,,,0,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,
IQ2493742986,,20170908,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,United States and Canada,United States,US0378331005,AAPL,NasdaqGS,67.19,57.48,55.2,83.73,1.09,2.18,2.18,0.55,0.55,0.55,,0.275,1.09,0,0.55,8.6427,,,,,,,,,0.82,,0.545,0,0.545,,,1,2.97,2,0,,,,,,,,,2.97,,,,,,2,3,,,,,,,,,,,1,1,0,0,0.8,,,,,,,,,,,,0.25,0.5,0.25,0.25,1,0,0.8,0.5,1,0.25,0.25,0.25,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0,,2.8,0,,,,,,0,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,
IQ2493743010,,20171002,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,United States and Canada,United States,US0378331005,AAPL,NasdaqGS,67.4,52.68,56.8,85.86,1.1391,2.2782,2.2782,0.5748,0.5748,0.5748,,0.2874,1.1391,0,0.5748,8.6427,,,,,,,,,0.857,,0.5696,,0.5696,,,1.045,2.97,2.0901,0,,,,,,,,,2.9698,,,,,,2.0901,3.1351,,,,,,,,,,,1,1,0,0,0.8,,,,,,,,,,,,0.25,0.5,,,1,0,,,,,,,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0.33,,2.8,0,,,,,,0.23,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,0.125,0.175,0.15,0.2,0.15,0.6,0.35,0.6
,1.0079E+14,20171101,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NasdaqGS,67.4,52.68,56.8,85.86,1.1391,2.2782,2.2782,0.5748,0.5748,0.5748,,0.2874,1.1391,0,0.5748,8.6427,,,,,,,,,0.857,,0.5696,,0.5696,,,1.045,2.97,2.0901,0,,,,,,,,,2.9698,,,,,,2.0901,3.1351,,,,,,,,,,,1,1,0,0,0.8,,,,,,,,,,,,0.25,0.5,,,1,0,,,,,,,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0.33,,2.8,0,,,,,,0.23,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,0.125,0.175,0.15,0.2,0.15,0.6,0.35,0.6
IQ2493743075,,20171206,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,,United States and Canada,United States,US0378331005,AAPL,NasdaqGS,67.4,52.68,56.8,85.86,1.1391,2.2782,2.2782,0.5748,0.5748,0.5748,,0.2874,1.1391,0,0.5748,8.6427,,,,,,,,,0.8569,,0.5695,,0.5695,,,1.045,2.97,2.0901,0,,,,,,,,,2.9698,,,,,,2.0901,3.1351,,,,,,,,,,,1,1,0,0,0.8,,,,,,,,,,,,0.25,0.5,,,1,0,,,,,,,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0.33,,2.8,0,,,,,,0.23,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,0.125,0.175,0.15,0.2,0.15,0.6,0.35,0.6
2493743109,1.0079E+14,20180109,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NasdaqGS,68.54,52.68,56.8,88.7,1.1391,2.2782,2.2782,0.5748,0.5748,0.5748,,0.2874,1.1391,1.1391,0.5748,8.6427,,,,,,,,,0.8569,,0.5695,,0.5695,,,1.045,2.97,2.0901,0,,,,,,,,,2.9698,,,,,,2.0901,3.1351,,,,,,,,,,,1,1,0,0,0.8,,,,,,,,,,,,0.25,0.5,,,1,0,,,,,,,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0.33,,2.8,0,,,,,,0.23,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,0.125,0.175,0.15,0.2,0.15,0.6,0.35,0.6
2493743132,1.0079E+14,20180201,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NasdaqGS,68.54,52.68,56.8,88.7,1.1391,2.2782,2.2782,0.5748,0.5748,0.5748,,0.2874,1.1391,1.1391,0.5748,8.6427,,,,,,,,,0.8569,,0.5695,,0.5695,,,1.045,2.97,2.0901,0,,,,,,,,,2.9698,,,,,,2.0901,3.1351,,,,,,,,,,,1,1,0,0,0.8,,,,,,,,,,,,0.25,0.5,,,1,0,,,,,,,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0.33,,2.8,0,,,,,,0.23,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,0.125,0.175,0.15,0.2,0.15,0.6,0.35,0.6
1.0079E+14,,20180301,Apple Inc.,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NasdaqGS,68.54,52.68,56.8,88.7,1.1,2.2,2.2,0.5,0.5,0.5,,0.2,1.1,1.1,0.5,8.6,,,,,,,,,0.8,,0.5,,0.5,,,1,2.9,2,0,,,,,,,,,2.9,,,,,,2,3.1,,,,,,,,,,,1,1,0,0,0.8,,,,,,,,,,,,0.2,0.5,,,1,0,,,,,,,4.2,,0.5,0,1.5,,0,0.3,0.3,0,0.3,,2.8,0,,,,,,0.2,,0.1,0.5,,2,0.6,0.6,1.1,1.6,,,0,,2.3,1.4,,,,,,,,,,,,,0,0,3,,,,,,,,,,,,2.1,,,,,,,,,0.1,0.1,0.1,0.2,0.1,0.6,0.3,0.6
1.0079E+14,,20180402,Apple Inc,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,68.54,52.68,56.8,88.7,1.1,2.2,2.2,0.5,0.5,0.5,,0.2,1.1,1.1,0.5,8.6,,,,,,,,,0.8,,0.5,,0.5,,,1,2.9,2,0,,,,,,,,,2.9,,,,,,2,3.1,,,,,,,,,,,1,1,0,0,0.8,,,,,,,,,,,,0.2,0.5,,,1,0,,,,,,,4.2,,0.5,0,1.5,,0,0.3,0.3,0,0.3,,2.8,0,,,,,,0.2,,0.1,0.5,,2,0.6,0.6,1.1,1.6,,,0,,2.3,1.4,,,,,,,,,,,,,0,0,3,,,,,,,,,,,,2.1,,,,,,,,,0.1,0.1,0.1,0.2,0.1,0.6,0.3,0.6
1.0079E+14,,20180502,Apple Inc,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,68.54,52.68,56.8,88.7,1.1,2.2,2.2,0.5,0.5,0.5,,0.2,1.1,1.1,0.5,8.6,,,,,,,,,0.8,,0.5,,0.5,,,1,2.9,2,0,,,,,,,,,2.9,,,,,,2,3.1,,,,,,,,,,,1,1,0,0,0.8,,,,,,,,,,,,0.2,0.5,,,1,0,,,,,,,4.2,,0.5,0,1.5,,0,0.3,0.3,0,0.3,,2.8,0,,,,,,0.2,,0.1,0.5,,2,0.6,0.6,1.1,1.6,,,0,,2.3,1.4,,,,,,,,,,,,,0,0,3,,,,,,,,,,,,2.1,,,,,,,,,0.1,0.1,0.1,0.2,0.1,0.6,0.3,0.6
1.0079E+14,,20180604,Apple Inc,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,68.54,52.68,56.8,88.7,1.1,2.2,2.2,0.5,0.5,0.5,,0.2,1.1,1.1,0.5,8.6,,,,,,,,,0.8,,0.5,,0.5,,,1,2.9,2,0,,,,,,,,,2.9,,,,,,2,3.1,,,,,,,,,,,1,1,0,0,0.8,,,,,,,,,,,,0.2,0.5,,,1,0,,,,,,,4.2,,0.5,0,1.5,,0,0.3,0.3,0,0.3,,2.8,0,,,,,,0.2,,0.1,0.5,,2,0.6,0.6,1.1,1.6,,,0,,2.3,1.4,,,,,,,,,,,,,0,0,3,,,,,,,,,,,,2.1,,,,,,,,,0.1,0.1,0.1,0.2,0.1,0.6,0.3,0.6
1.0079E+14,,20180703,Apple Inc,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,68.54,52.68,56.8,88.7,1.1,2.2,2.2,0.5,0.5,0.5,,0.2,1.1,1.1,0.5,8.6,,,,,,,,,0.8,,0.5,,0.5,,,1,2.9,2,0,,,,,,,,,2.9,,,,,,2,3.1,,,,,,,,,,,1,1,0,0,0.8,,,,,,,,,,,,0.2,0.5,,,1,0,,,,,,,4.2,,0.5,0,1.5,,0,0.3,0.3,0,0.3,,2.8,0,,,,,,0.2,,0.1,0.5,,2,0.6,0.6,1.1,1.6,,,0,,2.3,1.4,,,,,,,,,,,,,0,0,3,,,,,,,,,,,,2.1,,,,,,,,,0.1,0.1,0.1,0.2,0.1,0.6,0.3,0.6
1.0079E+14,,20180801,Apple Inc,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,69.33,54.68,56.8,89.42,1.1,2.2,2.2,0.5,0.5,0.5,,0.5,1.1,1.1,0.5,8.6,,,,,,,,,0.8,,0.5,,0.5,,,1,2.9,2,0,,,,,,,,,2.9,,,,,,2,3.1,,,,,,,,,,,1,1.5,0,0,0.8,,,,,,,,,,,,0.2,0.5,,,1,0,,,,,,,4.2,,0.5,0,1.5,,0,0.3,0.3,0,0.3,,2.8,0,,,,,,0.2,,0.1,0.5,,2,0.6,0.6,1.1,1.6,,,0,,2.3,1.4,,,,,,,,,,,,,0,0,3,,,,,,,,,,,,2.1,,,,,,,,,0.1,0.2,0.1,0.2,0.1,0.5,0.3,0.6
1.0079E+14,,20180903,Apple Inc,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,69.33,54.68,56.8,89.42,1.1,2.2,2.2,0.5,0.5,0.5,,0.5,1.1,1.1,0.5,8.6,,,,,,,,,0.8,,0.5,,0.5,,,1,2.9,2,0,,,,,,,,,2.9,,,,,,2,3.1,,,,,,,,,,,1,1.5,0,0,0.8,,,,,,,,,,,,0.2,0.5,,,1,0,,,,,,,4.2,,0.5,0,1.5,,0,0.3,0.3,0,0.3,,2.8,0,,,,,,0.2,,0.1,0.5,,2,0.6,0.6,1.1,1.6,,,0,,2.3,1.4,,,,,,,,,,,,,0,0,3,,,,,,,,,,,,2.1,,,,,,,,,0.1,0.2,0.1,0.2,0.1,0.5,0.3,0.6
1.0079E+14,,20181001,Apple Inc,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,69.33,54.68,56.8,89.42,1.1,2.2,2.2,0.5,0.5,0.5,,0.5,1.1,1.1,0.5,8.6,,,,,,,,,0.8,,0.5,,0.5,,,1,2.9,2,0,,,,,,,,,2.9,,,,,,2,3.1,,,,,,,,,,,1,1.5,0,0,0.8,,,,,,,,,,,,0.2,0.5,,,1,0,,,,,,,4.2,,0.5,0,1.5,,0,0.3,0.3,0,0.3,,2.8,0,,,,,,0.2,,0.1,0.5,,2,0.6,0.6,1.1,1.6,,,0,,2.3,1.4,,,,,,,,,,,,,0,0,3,,,,,,,,,,,,2.1,,,,,,,,,0.1,0.2,0.1,0.2,0.1,0.5,0.3,0.6
1.0079E+14,,20181101,Apple Inc,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,70.63,59.88,56.8,89.42,1.1391,2.2782,2.2782,0.5748,0.5748,0.5748,,0.5748,1.1391,1.1391,0.5748,8.6427,,,,,,,,,0.8569,,0.5695,,0.5695,,,1.045,2.97,2.0901,0,,,,,,,,,2.9698,,,,,,2.0901,3.1351,,,,,,,,,,,1,1.5,0,0,2,,,,,,,,,,,,0.25,0.5,,,1,0,,,,,,,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0.33,,2.8,0,,,,,,0.23,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,0.175,0.25,0.125,0.2,0.15,0.6,0.35,0.6
1.0079E+14,,20181203,Apple Inc,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,70.63,59.88,56.8,89.42,1.1391,2.2782,2.2782,0.5748,0.5748,0.5748,,0.5748,1.1391,1.1391,0.5748,8.6427,,,,,,,,,0.8569,,0.5695,,0.5695,,,1.045,2.97,2.0901,0,,,,,,,,,2.9698,,,,,,2.0901,3.1351,,,,,,,,,,,1,1.5,0,0,2,,,,,,,,,,,,0.25,0.5,,,1,0,,,,,,,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0.33,,2.8,0,,,,,,0.23,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,0.175,0.25,0.125,0.2,0.15,0.6,0.35,0.6
1.0079E+14,,20190103,Apple Inc,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,70.63,59.88,56.8,89.42,1.1391,2.2782,2.2782,0.5748,0.5748,0.5748,,0.5748,1.1391,1.1391,0.5748,8.6427,,,,,,,,,0.8569,,0.5695,,0.5695,,,1.045,2.97,2.0901,0,,,,,,,,,2.9698,,,,,,2.0901,3.1351,,,,,,,,,,,1,1.5,0,0,2,,,,,,,,,,,,0.25,0.5,,,1,0,,,,,,,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0.33,,2.8,0,,,,,,0.23,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,0.175,0.25,0.125,0.2,0.15,0.6,0.35,0.6
1.0079E+14,,20190204,Apple Inc,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,70.63,59.88,56.8,89.42,1.1391,2.2782,2.2782,0.5748,0.5748,0.5748,,0.5748,1.1391,1.1391,0.5748,8.6427,,,,,,,,,0.8569,,0.5695,,0.5695,,,1.045,2.97,2.0901,0,,,,,,,,,2.9698,,,,,,2.0901,3.1351,,,,,,,,,,,1,1.5,0,0,2,,,,,,,,,,,,0.25,0.5,,,1,0,,,,,,,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0.33,,2.8,0,,,,,,0.23,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,0.175,0.25,0.125,0.2,0.15,0.6,0.35,0.6
1.0079E+14,,20190304,Apple Inc,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,70.34,59.88,56.8,88.71,1.1391,2.2782,2.2782,0.5748,0.5748,0.5748,,0.5748,1.1391,0.8543,0.5748,8.6427,,,,,,,,,0.8569,,0.5695,,0.5695,,,1.045,2.97,2.0901,0,,,,,,,,,2.9698,,,,,,2.0901,3.1351,,,,,,,,,,,1,1.5,0,0,2,,,,,,,,,,,,0.25,0.5,,,1,0,,,,,,,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0.33,,2.8,0,,,,,,0.23,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,0.175,0.25,0.125,0.2,0.15,0.6,0.35,0.6
1.0079E+14,,20190401,Apple Inc,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,70.34,59.88,56.8,88.71,1.1391,2.2782,2.2782,0.5748,0.5748,0.5748,,0.5748,1.1391,0.8543,0.5748,8.6427,,,,,,,,,0.8569,,0.5695,,0.5695,,,1.045,2.97,2.0901,0,,,,,,,,,2.9698,,,,,,2.0901,3.1351,,,,,,,,,,,1,1.5,0,0,2,,,,,,,,,,,,0.25,0.5,,,1,0,,,,,,,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0.33,,2.8,0,,,,,,0.23,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,0.175,0.25,0.125,0.2,0.15,0.6,0.35,0.6
1.0079E+14,,20190503,Apple Inc,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,70.34,59.88,56.8,88.71,1.1391,2.2782,2.2782,0.5748,0.5748,0.5748,,0.5748,1.1391,0.8543,0.5748,8.6427,,,,,,,,,0.8569,,0.5695,,0.5695,,,1.045,2.97,2.0901,0,,,,,,,,,2.9698,,,,,,2.0901,3.1351,,,,,,,,,,,1,1.5,0,0,2,,,,,,,,,,,,0.25,0.5,,,1,0,,,,,,,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0.33,,2.8,0,,,,,,0.23,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,0.175,0.25,0.125,0.2,0.15,0.6,0.35,0.6
1.0079E+14,,20190603,Apple Inc,Technology Hardware,A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,70.4,59.88,56.8,88.86,1.1391,2.2782,2.2782,0.5748,0.5748,0.5748,,0.5748,1.1391,0.8543,0.5748,8.6427,,,,,,,,,0.857,,0.5696,,0.5696,,,1.045,3,2.0901,0,,,,,,,,,2.9998,,,,,,2.0901,3.1351,,,,,,,,,,,1,1.5,0,0,2,,,,,,,,,,,,0.25,0.5,,,1,0,,,,,,,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0.33,,2.8,0,,,,,,0.23,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,0.175,0.25,0.125,0.2,0.15,0.6,0.35,0.6
1.0079E+14,,20190701,Apple Inc,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,70.4,59.88,56.8,88.86,1.1391,2.2782,2.2782,0.5748,0.5748,0.5748,,0.5748,1.1391,0.8543,0.5748,8.6427,,,,,,,,,0.857,,0.5696,,0.5696,,,1.045,3,2.0901,0,,,,,,,,,2.9998,,,,,,2.0901,3.1351,,,,,,,,,,,1,1.5,0,0,2,,,,,,,,,,,,0.25,0.5,,,1,0,,,,,,,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0.33,,2.8,0,,,,,,0.23,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,0.175,0.25,0.125,0.2,0.15,0.6,0.35,0.6
1.0079E+14,,20190801,Apple Inc,Technology Hardware,Type_A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,70.28,59.38,56.8,88.86,1.1391,2.2782,2.2782,0.5748,0.5748,0.5748,,0.5748,1.1391,0.8543,0.5748,8.6427,,,,,,,,,0.857,,0.5696,,0.5696,,,1.045,3,2.0901,0,,,,,,,,,2.9998,,,,,,2.0901,3.1351,,,,,,,,,,,1,1.5,0,0,2,,,,,,,,,,,,0.25,0.5,,,1,0,,,,,,,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0.33,,2.8,0,,,,,,0.23,,0.1625,0.58,,2,0.65,0.65,1.15,1.65,,,0,,2.3625,1.495,,,,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,0.175,0.125,0.125,0.2,0.15,0.6,0.35,0.6
1.0079E+14,,20190902,Apple Inc,Technology Hardware,A,Public,IQ24937,1007903183,United States and Canada,United States,US0378331005,AAPL,NAS,72.27,61.38,59.98,89.81,1.1391,2.2782,0.5696,0.5748,0.5748,0.5748,,0.5748,1.1391,0.8543,0.5748,8.6427,,,,,,,,,0.857,,0.5696,,0.5696,,,1.045,3,2.0901,2.0901,,,,,,,,,2.9998,,,,,,2.0901,3.1351,,,,,,,,,,,1,1.5,0,0,2,,,,,,,,,,,,0.25,1,,,1,0,,,,,,,4.2075,,0.5625,0,1.5,,0,0.325,0.325,0,0.33,,2.8,0,,,,,,0.23,,0.4875,0.58,,2,0.65,0.65,1.15,1.65,,,0,,3.15,1.495,,,0,,,,,,,,,,0,0.01,3,,,,,,,,,,,,2.15,,,,,,,,,0.175,0.125,0.125,0.2,0.15,0.6,0.35,0.6
